date,station,pm25,pm10,no2,co,o3,so2,latitude,longitude,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,relative_humidity_2m_max,precipitation_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,shortwave_radiation_mean
2022-01-12,"Borivali East, Mumbai - MPCB",87.35,98.61,6.85,0.27,27.25,10.35,19.229,72.8649,20.525,15.6,26.5,65.33333333333333,45,77,0.0,10.616666666666667,16.2,261.9583333333333,1009.3875,0.5,4890.0,203.75
2022-01-13,"Borivali East, Mumbai - MPCB",98.86,123.46,6.15,0.31,33.26,15.57,19.229,72.8649,20.3875,14.9,27.2,69.875,46,93,0.0,7.145833333333333,15.2,227.0,1008.5166666666668,6.833333333333333,4650.0,193.75
2022-01-14,"Borivali East, Mumbai - MPCB",102.42,118.44,6.18,0.35,28.81,17.79,19.229,72.8649,21.245833333333334,16.2,27.3,73.125,47,94,0.0,8.208333333333334,13.6,218.16666666666663,1008.5625,37.91666666666666,4554.0,189.75
2022-01-15,"Borivali East, Mumbai - MPCB",94.71,115.22,6.64,0.36,33.5,24.34,19.229,72.8649,22.59583333333333,17.7,29.6,63.79166666666666,36,83,0.0,11.158333333333331,15.7,173.875,1009.1708333333332,17.916666666666668,4894.0,203.91666666666663
2022-01-16,"Borivali East, Mumbai - MPCB",74.01,93.15,5.2,0.25,24.42,26.3,19.229,72.8649,24.304166666666664,19.4,31.8,54.79166666666666,32,68,0.0,10.870833333333332,15.3,119.125,1009.6166666666668,8.416666666666666,4896.0,204.0
2022-01-17,"Borivali East, Mumbai - MPCB",76.99,99.04,5.46,0.29,29.24,30.8,19.229,72.8649,24.758333333333336,20.0,31.7,60.208333333333336,38,76,0.0,10.5375,13.6,178.625,1011.4458333333332,29.416666666666668,4402.0,183.41666666666663
2022-01-18,"Borivali East, Mumbai - MPCB",75.71,102.52,4.77,0.25,24.04,34.31,19.229,72.8649,24.40833333333333,19.5,30.4,61.75,44,81,0.0,9.804166666666667,15.0,184.66666666666663,1011.2166666666668,0.2916666666666667,4914.0,204.75
2022-01-19,"Borivali East, Mumbai - MPCB",77.39,103.55,8.26,0.27,30.69,35.45,19.229,72.8649,24.008333333333336,18.3,31.8,61.333333333333336,31,82,0.0,8.679166666666667,14.9,224.08333333333331,1009.75,0.0,5013.0,208.875
2022-01-20,"Borivali East, Mumbai - MPCB",54.65,82.08,6.25,0.2,25.95,37.77,19.229,72.8649,22.6,18.5,28.9,65.70833333333333,42,93,0.0,8.241666666666667,13.6,245.20833333333331,1008.225,0.0,5060.0,210.83333333333331
2022-01-21,"Borivali East, Mumbai - MPCB",32.01,55.51,4.11,0.13,20.0,44.47,19.229,72.8649,22.179166666666664,17.6,28.0,82.625,61,98,0.0,6.995833333333334,13.0,194.75,1008.0208333333334,20.166666666666668,4791.0,199.625
2022-01-22,"Borivali East, Mumbai - MPCB",30.12,68.63,4.57,0.12,14.78,46.04,19.229,72.8649,22.6875,19.0,26.9,82.75,63,100,1.3,10.679166666666667,22.3,206.375,1006.6,55.625,4307.0,179.45833333333334
2022-01-23,"Borivali East, Mumbai - MPCB",103.5,627.93,5.35,0.02,37.47,47.38,19.229,72.8649,20.875,16.0,22.9,58.79166666666666,45,77,0.1,13.254166666666668,17.8,299.875,1007.8666666666668,27.291666666666668,4519.0,188.29166666666663
2022-01-24,"Borivali East, Mumbai - MPCB",63.05,279.43,6.28,0.14,29.44,45.2,19.229,72.8649,18.191666666666663,12.6,25.0,55.125,27,84,0.0,9.666666666666666,19.2,159.95833333333334,1008.7041666666668,3.083333333333333,5411.0,225.45833333333331
2022-01-25,"Borivali East, Mumbai - MPCB",64.08,232.1,6.87,0.2,36.01,46.3,19.229,72.8649,19.2375,12.9,26.4,51.91666666666666,32,67,0.0,9.654166666666669,16.1,155.5,1008.35,0.0,5344.0,222.66666666666663
2022-01-26,"Borivali East, Mumbai - MPCB",64.64,193.27,5.69,0.2,35.49,49.08,19.229,72.8649,21.15833333333333,15.2,28.4,49.79166666666666,29,64,0.0,10.766666666666666,14.8,125.91666666666669,1008.1416666666668,0.0,5317.0,221.54166666666663
2022-01-27,"Borivali East, Mumbai - MPCB",60.32,148.54,7.22,0.29,38.14,52.6,19.229,72.8649,22.620833333333334,17.3,30.1,46.375,31,56,0.0,11.070833333333333,16.3,133.45833333333334,1008.4833333333332,0.0,5262.0,219.25
2022-01-28,"Borivali East, Mumbai - MPCB",54.47,123.43,7.02,0.26,45.97,54.1,19.229,72.8649,23.729166666666668,18.5,31.0,41.16666666666666,25,51,0.0,12.891666666666666,15.8,167.25,1009.4708333333332,0.0,5363.0,223.45833333333331
2022-01-29,"Borivali East, Mumbai - MPCB",52.12,106.89,6.3,0.19,41.87,54.09,19.229,72.8649,23.066666666666663,17.0,31.6,43.958333333333336,20,63,0.0,10.345833333333331,14.6,174.04166666666666,1010.3541666666666,0.0,5502.0,229.25
2022-01-30,"Borivali East, Mumbai - MPCB",48.94,92.52,5.54,0.16,36.17,53.19,19.229,72.8649,22.5,15.3,31.6,49.708333333333336,26,75,0.0,8.070833333333333,13.6,174.54166666666666,1009.15,2.458333333333333,5471.0,227.95833333333331
2022-01-31,"Borivali East, Mumbai - MPCB",61.12,102.56,7.94,0.23,41.0,54.77,19.229,72.8649,22.39583333333333,16.1,31.2,48.625,23,68,0.0,8.429166666666667,15.1,223.16666666666663,1008.3291666666668,0.0,5584.0,232.66666666666663
2022-02-01,"Borivali East, Mumbai - MPCB",56.54,99.7,8.12,0.26,33.79,58.05,19.229,72.8649,21.77916666666667,15.0,31.1,61.16666666666666,29,88,0.0,9.4125,17.1,202.08333333333331,1007.5333333333332,0.0,5538.0,230.75
2022-02-02,"Borivali East, Mumbai - MPCB",86.63,134.88,10.62,0.3,31.07,60.16,19.229,72.8649,21.89583333333333,15.2,30.4,74.25,38,98,0.0,7.920833333333333,14.8,259.9583333333333,1007.6041666666666,0.875,5549.0,231.20833333333331
2022-02-03,"Borivali East, Mumbai - MPCB",44.85,84.91,5.31,0.16,24.05,61.01,19.229,72.8649,21.195833333333333,16.5,27.3,84.08333333333333,55,100,0.0,7.216666666666666,14.8,180.5,1007.5625,36.958333333333336,5190.0,216.25
2022-02-04,"Borivali East, Mumbai - MPCB",51.15,200.21,4.3,0.15,24.98,62.76,19.229,72.8649,21.679166666666664,17.2,27.3,74.20833333333333,44,99,0.0,6.733333333333333,12.1,200.0,1007.2208333333332,21.75,5551.0,231.29166666666663
2022-02-05,"Borivali East, Mumbai - MPCB",60.79,219.8,6.05,0.11,37.54,59.55,19.229,72.8649,21.22083333333333,14.3,29.3,64.375,35,88,0.0,7.816666666666666,15.9,153.25,1007.7,15.958333333333334,5627.0,234.45833333333331
2022-02-06,"Borivali East, Mumbai - MPCB",71.98,178.92,6.17,0.2,41.84,60.09,19.229,72.8649,21.8,16.0,29.8,64.95833333333333,34,96,0.0,8.15,15.7,219.75,1009.3458333333332,0.0,5634.0,234.75
2022-02-07,"Borivali East, Mumbai - MPCB",57.12,126.11,4.34,0.16,27.48,61.89,19.229,72.8649,21.308333333333334,17.1,27.4,79.66666666666667,48,99,0.0,9.283333333333331,18.8,231.66666666666663,1010.6416666666668,15.625,5449.0,227.04166666666663
2022-02-08,"Borivali East, Mumbai - MPCB",30.99,74.69,3.95,0.09,21.16,61.16,19.229,72.8649,21.1375,17.0,26.5,79.625,55,98,0.0,8.6,16.1,178.29166666666666,1009.9041666666668,29.70833333333333,5507.0,229.45833333333331
2022-02-09,"Borivali East, Mumbai - MPCB",44.9,88.23,4.4,0.12,25.55,61.54,19.229,72.8649,21.433333333333334,16.4,27.6,75.91666666666667,51,100,0.1,9.208333333333334,17.2,215.5,1009.4625,38.375,5362.0,223.41666666666663
2022-02-10,"Borivali East, Mumbai - MPCB",64.23,110.6,5.81,0.21,28.03,38.66,19.229,72.8649,24.02083333333333,18.1,31.5,48.375,26,66,0.0,11.2,19.1,195.04166666666663,1008.75,8.791666666666666,5753.0,239.70833333333331
2022-02-11,"Borivali East, Mumbai - MPCB",63.09,117.92,7.7,0.25,39.94,7.74,19.229,72.8649,26.058333333333334,21.2,33.4,38.375,23,47,0.0,14.458333333333334,17.4,178.875,1008.2583333333332,0.875,5779.0,240.79166666666663
2022-02-12,"Borivali East, Mumbai - MPCB",59.19,105.88,7.33,0.24,32.89,6.14,19.229,72.8649,25.041666666666668,20.1,32.6,42.833333333333336,27,56,0.0,10.533333333333331,17.6,158.79166666666666,1007.975,13.916666666666666,5785.0,241.04166666666663
2022-02-13,"Borivali East, Mumbai - MPCB",75.23,125.39,10.6,0.31,34.84,7.56,19.229,72.8649,23.866666666666664,17.7,32.4,53.458333333333336,28,71,0.0,8.575000000000001,17.1,162.33333333333334,1006.4583333333334,0.0416666666666666,5813.0,242.20833333333331
2022-02-14,"Borivali East, Mumbai - MPCB",44.82,72.82,5.02,0.13,26.71,5.8,19.229,72.8649,23.754166666666663,18.0,30.2,48.833333333333336,27,88,0.0,9.670833333333333,18.3,254.91666666666663,1006.9625,4.125,5900.0,245.83333333333331
2022-02-15,"Borivali East, Mumbai - MPCB",31.86,63.07,5.12,0.08,19.08,7.24,19.229,72.8649,22.8,17.6,28.6,59.125,39,86,0.0,9.033333333333331,14.8,257.3333333333333,1007.1333333333332,0.0,5842.0,243.41666666666663
