country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","09-07-2026 18:00:00",28.62181,77.1944633,OZONE,15,23,19
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","09-07-2026 18:00:00",28.615828,77.271992,SO2,8,13,9
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","09-07-2026 18:00:00",28.6514781,77.1473105,PM10,NA,NA,NA
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","09-07-2026 18:00:00",28.493624,77.201159,NH3,0,14,3
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","09-07-2026 18:00:00",28.5627763,77.1180053,NO2,17,61,32
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","09-07-2026 18:00:00",28.5627763,77.1180053,SO2,NA,NA,NA
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-07-2026 18:00:00",28.5504249,77.2159377,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-07-2026 18:00:00",28.5504249,77.2159377,NH3,4,14,7
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","09-07-2026 18:00:00",28.656756,77.227234,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-07-2026 18:00:00",28.636429,77.201067,PM2.5,5,78,16
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-07-2026 18:00:00",28.636429,77.201067,OZONE,10,17,13
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","09-07-2026 18:00:00",23.023389,72.515201,PM10,57,109,79
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","09-07-2026 18:00:00",23.023389,72.515201,SO2,1,2,2
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","09-07-2026 18:00:00",23.107969,72.574648,PM10,66,116,88
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","09-07-2026 18:00:00",23.107969,72.574648,NH3,2,5,4
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","09-07-2026 18:00:00",23.107969,72.574648,CO,32,40,35
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","09-07-2026 18:00:00",23.020509,72.579261,CO,19,45,34
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-07-2026 18:00:00",22.977134,72.553024,NH3,19,29,25
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","09-07-2026 18:00:00",23.076793,72.627874,SO2,3,4,4
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","09-07-2026 18:00:00",29.6953,77.0027,PM2.5,19,142,50
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-07-2026 18:00:00",29.966942,76.875879,OZONE,19,48,31
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","09-07-2026 18:00:00",27.9002,76.9938,OZONE,46,49,48
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-07-2026 18:00:00",28.360699,76.93609,OZONE,12,39,27
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","09-07-2026 18:00:00",30.7057778,76.8531805555555,NH3,NA,NA,NA
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","09-07-2026 18:00:00",30.7057778,76.8531805555555,SO2,10,13,11
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-07-2026 18:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-07-2026 18:00:00",23.80569,86.44268,OZONE,13,29,23
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-07-2026 18:00:00",23.707909,86.41467,PM2.5,43,128,55
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-07-2026 18:00:00",16.172806,75.659694,PM10,51,51,51
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-07-2026 18:00:00",16.172806,75.659694,NO2,10,10,10
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-07-2026 18:00:00",12.917348,77.622813,PM2.5,16,48,27
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-07-2026 18:00:00",12.917348,77.622813,OZONE,16,23,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.938539,77.5901,NO2,11,26,17
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.938539,77.5901,SO2,3,9,6
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.938539,77.5901,CO,3,17,11
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-07-2026 18:00:00",12.920984,77.584908,PM10,21,101,44
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-07-2026 18:00:00",12.920984,77.584908,OZONE,40,54,45
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",13.003872,77.664217,NO2,24,36,26
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",13.003872,77.664217,SO2,16,16,16
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",13.003872,77.664217,OZONE,25,27,26
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","09-07-2026 18:00:00",12.990328,77.5431385,NO2,18,19,18
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","09-07-2026 18:00:00",12.990328,77.5431385,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","09-07-2026 18:00:00",12.9756843,77.5660749,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","09-07-2026 18:00:00",13.029152,77.585901,PM2.5,3,51,11
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-07-2026 18:00:00",22.9682591,76.064118,NO2,68,102,84
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-07-2026 18:00:00",22.9682591,76.064118,SO2,7,65,27
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-07-2026 18:00:00",26.200388,78.147714,PM10,46,70,57
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-07-2026 18:00:00",26.200388,78.147714,NH3,0,1,1
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-07-2026 18:00:00",26.200388,78.147714,SO2,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","09-07-2026 18:00:00",26.259242,78.216432,PM10,6,433,83
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","09-07-2026 18:00:00",26.259242,78.216432,NH3,4,40,8
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-07-2026 18:00:00",22.678,75.8559,NO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-07-2026 18:00:00",22.7524,75.8872,PM10,25,48,34
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-07-2026 18:00:00",22.7524,75.8872,NO2,2,3,3
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-07-2026 18:00:00",22.7524,75.8872,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-07-2026 18:00:00",22.7524,75.8872,SO2,18,19,19
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-07-2026 18:00:00",22.431,75.5213,OZONE,16,28,23
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-07-2026 18:00:00",22.7289,75.8076,SO2,7,8,7
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-07-2026 18:00:00",22.7289,75.8076,OZONE,4,5,4
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-07-2026 18:00:00",23.168606,79.932247,PM2.5,11,39,27
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-07-2026 18:00:00",23.168606,79.932247,SO2,6,11,8
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-07-2026 18:00:00",23.163174,79.973061,PM10,17,500,216
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-07-2026 18:00:00",23.142888,79.916147,PM2.5,16,43,31
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-07-2026 18:00:00",23.218135,79.95777,PM10,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-07-2026 18:00:00",23.218135,79.95777,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-07-2026 18:00:00",23.218135,79.95777,NH3,NA,NA,NA
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","09-07-2026 18:00:00",23.50016,80.23284,SO2,4,46,24
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","09-07-2026 18:00:00",23.50016,80.23284,OZONE,15,27,23
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","09-07-2026 18:00:00",24.2613009,80.7231783,PM10,7,67,37
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","09-07-2026 18:00:00",24.2613009,80.7231783,NH3,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-07-2026 18:00:00",23.10844,77.511428,PM10,59,122,92
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-07-2026 18:00:00",23.10844,77.511428,SO2,4,8,6
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-07-2026 18:00:00",22.624758,75.675238,CO,13,56,29
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-07-2026 18:00:00",23.331731,75.045981,PM10,NA,NA,NA
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-07-2026 18:00:00",23.331731,75.045981,NO2,35,37,36
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-07-2026 18:00:00",23.331731,75.045981,SO2,21,24,23
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-07-2026 18:00:00",23.331731,75.045981,OZONE,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-07-2026 18:00:00",23.838586,78.759431,PM2.5,16,68,41
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-07-2026 18:00:00",23.838586,78.759431,CO,28,37,32
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-07-2026 18:00:00",23.838586,78.759431,OZONE,17,58,31
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-07-2026 18:00:00",24.58434363,80.8549414,NO2,12,13,13
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-07-2026 18:00:00",24.58434363,80.8549414,SO2,17,18,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-07-2026 18:00:00",16.7602,77.1428,NH3,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-07-2026 18:00:00",11.875,75.3732,SO2,1,2,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-07-2026 18:00:00",8.8787,76.6073,PM2.5,10,64,44
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-07-2026 18:00:00",8.8787,76.6073,CO,14,17,16
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-07-2026 18:00:00",8.5149093,76.9435879,PM10,11,41,27
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-07-2026 18:00:00",8.5637,76.8865,OZONE,30,31,31
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-07-2026 18:00:00",10.5324,76.2159,OZONE,29,30,29
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-07-2026 18:00:00",23.210494,77.425409,NH3,4,6,5
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-07-2026 18:00:00",23.233584,77.400574,PM2.5,33,63,42
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-07-2026 18:00:00",23.233584,77.400574,NH3,5,6,5
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-07-2026 18:00:00",23.264759,77.381568,PM10,71,145,98
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-07-2026 18:00:00",23.264759,77.381568,CO,5,7,6
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-07-2026 18:00:00",23.264759,77.381568,OZONE,16,20,18
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-07-2026 18:00:00",22.9682591,76.064118,PM10,68,118,89
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-07-2026 18:00:00",28.52123,76.37138,SO2,8,12,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-07-2026 18:00:00",28.52123,76.37138,OZONE,31,55,41
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-07-2026 18:00:00",29.5364,75.0158,SO2,11,33,21
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-07-2026 18:00:00",29.0272,77.0621,OZONE,40,63,51
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-07-2026 18:00:00",30.943887,76.801991,PM10,35,390,128
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-07-2026 18:00:00",30.943887,76.801991,NO2,7,33,16
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-07-2026 18:00:00",30.943887,76.801991,NH3,6,13,8
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","09-07-2026 18:00:00",34.031606,75.009712,NO2,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","09-07-2026 18:00:00",34.06313,74.96017,SO2,4,5,4
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","09-07-2026 18:00:00",34.06313,74.96017,OZONE,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","09-07-2026 18:00:00",34.066206,74.81982,SO2,3,4,3
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","09-07-2026 18:00:00",34.066206,74.81982,OZONE,1,2,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-07-2026 18:00:00",15.3714823,75.1160168,PM2.5,30,40,31
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-07-2026 18:00:00",15.3714823,75.1160168,PM10,46,61,47
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-07-2026 18:00:00",17.336318,76.847397,PM2.5,12,31,28
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-07-2026 18:00:00",17.336318,76.847397,PM10,21,39,36
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-07-2026 18:00:00",17.336318,76.847397,CO,28,30,29
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","09-07-2026 18:00:00",12.21041,76.37376,NH3,2,7,5
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-07-2026 18:00:00",12.733409,77.298051,PM2.5,17,43,27
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-07-2026 18:00:00",12.733409,77.298051,NO2,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-07-2026 18:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-07-2026 18:00:00",12.733409,77.298051,OZONE,17,45,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","09-07-2026 18:00:00",13.94,75.555917,CO,14,28,23
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","09-07-2026 18:00:00",16.802639,75.722694,PM2.5,26,28,27
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","09-07-2026 18:00:00",13.029152,77.585901,NH3,2,2,2
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","09-07-2026 18:00:00",12.7816279,77.6299145,PM10,37,76,52
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.951913,77.539784,CO,27,45,35
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","09-07-2026 18:00:00",11.55358,76.55521,PM10,30,50,45
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-07-2026 18:00:00",13.428828,77.731418,NO2,2,6,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-07-2026 18:00:00",13.428828,77.731418,SO2,15,26,19
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-07-2026 18:00:00",13.428828,77.731418,CO,33,35,35
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-07-2026 18:00:00",13.428828,77.731418,OZONE,36,40,37
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-07-2026 18:00:00",13.328028,75.797056,PM2.5,17,32,22
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","09-07-2026 18:00:00",15.459706,75.008381,OZONE,23,34,27
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-07-2026 18:00:00",19.87562,75.38731,CO,21,27,25
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","09-07-2026 18:00:00",19.863756,75.321188,SO2,3,4,4
India,Maharashtra,Beed,"Bir, Beed - MPCB","09-07-2026 18:00:00",18.988474,75.753873,CO,19,24,22
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","09-07-2026 18:00:00",19.309073,73.057223,PM10,25,57,38
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","09-07-2026 18:00:00",19.786089,72.757971,PM2.5,41,52,47
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","09-07-2026 18:00:00",19.786089,72.757971,NO2,16,32,22
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","09-07-2026 18:00:00",19.786089,72.757971,NH3,0,9,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","09-07-2026 18:00:00",19.786089,72.757971,SO2,15,16,16
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","09-07-2026 18:00:00",19.786089,72.757971,CO,2,9,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-07-2026 18:00:00",19.9775302,79.2337086,NH3,1,4,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-07-2026 18:00:00",19.9775302,79.2337086,OZONE,19,35,28
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-07-2026 18:00:00",24.10897,82.64558,CO,20,28,24
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-07-2026 18:00:00",24.10897,82.64558,OZONE,12,26,19
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-07-2026 18:00:00",19.10122,74.73339,SO2,3,17,8
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-07-2026 18:00:00",20.719516,77.000253,OZONE,7,191,46
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-07-2026 18:00:00",20.939198,77.765701,PM10,10,74,40
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-07-2026 18:00:00",19.87562,75.38731,PM2.5,NA,NA,NA
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","09-07-2026 18:00:00",19.235581,73.159121,PM2.5,26,89,43
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","09-07-2026 18:00:00",19.2307571,73.155192,CO,13,16,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-07-2026 18:00:00",19.445821,72.7988231,CO,10,36,19
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB","09-07-2026 18:00:00",26.079047,91.875185,NH3,NA,NA,NA
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB","09-07-2026 18:00:00",26.079047,91.875185,SO2,NA,NA,NA
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB","09-07-2026 18:00:00",26.079047,91.875185,CO,31,32,32
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","09-07-2026 18:00:00",25.5586,91.8985,NH3,0,0,0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","09-07-2026 18:00:00",25.5586,91.8985,OZONE,19,28,23
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","09-07-2026 18:00:00",23.7176342,92.7192841,PM10,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","09-07-2026 18:00:00",23.7176342,92.7192841,NH3,0,0,0
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","09-07-2026 18:00:00",25.6635413,94.0989878,PM10,2,28,12
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","09-07-2026 18:00:00",20.832874,85.104082,OZONE,17,44,36
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-07-2026 18:00:00",21.51161,86.89088,PM10,37,115,76
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-07-2026 18:00:00",21.51161,86.89088,NO2,5,31,11
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","09-07-2026 18:00:00",21.51161,86.89088,NH3,4,5,5
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-07-2026 18:00:00",19.95022,73.73148,NH3,1,2,2
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-07-2026 18:00:00",19.95022,73.73148,SO2,0,6,2
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","09-07-2026 18:00:00",19.95022,73.73148,CO,8,14,11
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.008751,73.01662,PM2.5,10,33,21
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.008751,73.01662,NO2,8,9,9
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.008751,73.01662,OZONE,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.02579,73.10297,NO2,5,12,8
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.02579,73.10297,CO,1,15,7
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.1135051,73.008978,PM2.5,13,52,31
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.1135051,73.008978,OZONE,2,15,9
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-07-2026 18:00:00",19.090337,73.014232,OZONE,15,34,23
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-07-2026 18:00:00",19.265594,76.761463,NO2,25,49,37
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-07-2026 18:00:00",19.265594,76.761463,CO,8,11,10
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","09-07-2026 18:00:00",18.614767,73.799516,PM2.5,16,48,23
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","09-07-2026 18:00:00",18.640051,73.848956,PM2.5,19,56,32
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-07-2026 18:00:00",19.2268427,73.0788456,NO2,5,21,11
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-07-2026 18:00:00",19.2268427,73.0788456,OZONE,14,17,16
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-07-2026 18:00:00",19.710842,77.151824,NH3,0,2,1
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-07-2026 18:00:00",19.710842,77.151824,OZONE,24,39,31
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","09-07-2026 18:00:00",21.001264,75.565602,SO2,0,2,1
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-07-2026 18:00:00",19.854616,75.905894,OZONE,32,48,39
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-07-2026 18:00:00",19.192056,72.9585188,NH3,3,40,18
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-07-2026 18:00:00",16.7143745,74.2426398,PM2.5,10,39,21
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-07-2026 18:00:00",16.7143745,74.2426398,NO2,14,34,18
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-07-2026 18:00:00",16.7143745,74.2426398,NH3,2,6,3
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-07-2026 18:00:00",16.7143745,74.2426398,SO2,0,9,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-07-2026 18:00:00",16.7143745,74.2426398,CO,8,19,13
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-07-2026 18:00:00",16.7143745,74.2426398,OZONE,26,28,27
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-07-2026 18:00:00",18.39963,76.57452,NO2,4,28,12
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-07-2026 18:00:00",18.39963,76.57452,OZONE,18,23,20
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","09-07-2026 18:00:00",19.11074,72.86084,NO2,8,17,11
